adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path
False,/cTFQKu8CLftXHUCIBGksfL8uhf3.jpg,"[18, 35]",281013,ko,,"Em Como Um Relâmpago, Kong Ji Hyeok (Jang Ki-yong) é o líder da Mother TF, uma empresa de produtos para bebê. Calmo e apaixonado pelo seu trabalho, ele leva uma vida tranquila, mas tudo muda quando Go Da Rim (Ahn Eun-jin), uma mulher da equipe, o beija repentinamente.",16.9193,/cvyz6XT5xXIeyu53XQhN6dtG29z.jpg,,,,8.3,6.0,Série (Trending),['KR'],키스는 괜히 해서!,2025-11-12,Beijo Explosivo,tv,,,
False,/4FzoxZAJnhpoeYHexQCHorsWLxB.jpg,"[10749, 35]",1323475,en,Champagne Problems,Uma executiva americana vai a Paris disposta a comprar uma marca de champanhe antes do Natal e acaba se apaixonando pelo filho do fundador da empresa.,49.1717,/ultFiOA5ASUOYiOny6FIgAlv8YF.jpg,2025-11-18,Borbulhas de Amor,False,6.117,60.0,Filme (Trending),,,,,movie,,,
False,/lkDYN0whyE82mcM20rwtwjbniKF.jpg,"[28, 18]",911430,en,F1,"Sonny Hayes, a lenda do automobilismo, é persuadido a deixar a aposentadoria para liderar uma equipe de Fórmula 1 em dificuldades—e ser mentor de um jovem piloto famoso—enquanto busca mais uma oportunidade de glória.",42.7418,/fMcY5hpVZQ0cLKHvFM1mo6GrAr0.jpg,2025-06-25,F1 - O Filme,False,7.804,2643.0,Filme (Trending),,,,,movie,,,
False,/VHiGsZVvdwoTY4QUozztsVsLVJ.jpg,[18],226197,cn,,,14.6328,/9nrVW6P44OPw2pxkAgEI5fMfjl.jpg,,,,8.133,15.0,Série (Trending),['HK'],新聞女王,2023-11-17,新聞女王,tv,,,
False,/pU9cz8mZjzwyPAcJDPXBlK99BoR.jpg,"[16, 10751, 35, 12, 14]",1117857,en,In Your Dreams,Um casal de irmãos viaja pela paisagem absurda dos próprios sonhos para pedir ao Sandman que realize seu desejo de uma família perfeita.,47.5784,/zHPgL2f9nZaYUkOXZNsV1Nq9Tt1.jpg,2025-11-07,Nos Seus Sonhos,False,7.13,100.0,Filme (Trending),,,,,movie,,,
False,/pcJft6lFWsJxutwpLHVYfmZRPQp.jpg,"[53, 878, 27]",604079,en,The Long Walk,"Um grupo de adolescentes compete em uma competição anual conhecida como ""A Longa Marcha"", onde eles devem manter uma certa velocidade de caminhada ou levar um tiro.",30.5477,/qE0XKOHZvXtiM4aBLlTPUVZiIc5.jpg,2025-09-10,A Longa Marcha: Caminhe ou Morra,False,6.9,826.0,Filme (Trending),,,,,movie,,,
False,/fc4Shbli2S1BwUgoTjvP3BIM9VX.jpg,"[35, 18]",285770,ko,,"Lim Hyeon-jun consegue seu espaço na atuação e se torna um astro. Ele sonha com tramas dramáticas, mas só faz papéis de detetive. Uma repórter de política transferida para a área de entretenimento, Wi Jeong-sin, aparece. Eles se desentendem imediatamente, mas ela vira fã dele após assistir a ""O Bom Detetive Kang Pil-gu"". Começa uma comédia romântica entre esses dois rivais improváveis.",13.3723,/9SWkM0d5nocTD0GOZeE7R6i8NUL.jpg,,,,7.0,10.0,Série (Trending),['KR'],Nice to meet you,2025-11-03,Desprazer em Te Conhecer,tv,,,
False,/TMfV5xdAEZhzGN9MYXYomuhePz.jpg,[18],273247,en,,"Acompanha as aventuras do jornalista independente Lee Raybon, um ""verdadeirista"" de Tulsa, cuja obsessão por desmascarar a corrupção sempre o coloca em apuros. Embora não seja um idealista, Lee está determinado a expor as entranhas da cidade, mesmo que isso o coloque em risco. Quando sua mais recente reportagem, investigando a poderosa família Washberg, é seguida pelo suicídio suspeito de Dale Washberg, Lee sabe que está diante de algo grande. Seguindo pistas deixadas por Dale, Lee descobre que Betty Jo, a viúva, parece mais interessada no cunhado do que no falecido marido. E forças poderosas querem impedi-lo de descobrir mais.",39.7872,/mM3vPLFMzE1J4Yc8WJPkDgNiyuX.jpg,,,,6.1,21.0,Série (Trending),['US'],The Lowdown,2025-09-23,Verdade Oculta,tv,,,
False,/tcBX2dtkNozZ0uDLVaxXrE6rqyN.jpg,[27],1038392,en,The Conjuring: Last Rites,"Neste último capítulo, os Warren enfrentam mais um caso aterrorizante, desta vez envolvendo entidades misteriosas que desafiam sua experiência. Ed (Patrick Wilson) e Lorraine (Vera Farmiga) se veem obrigados a encarar seus maiores medos, colocando suas vidas em risco em uma batalha final contra forças malignas.",72.0762,/40nHGUfypLhlr7gJx8At1IbYkaK.jpg,2025-09-03,Invocação do Mal - O Último Ritual,False,7.0,1349.0,Filme (Trending),,,,,movie,,,
False,/uv0LVwNM8mZcwhCa5pd6FJxvKDz.jpg,"[18, 9648, 80]",246386,en,,"Quando Marissa Irvine vai buscar seu filho, Milo, na casa de um colega da escola, uma estranha atende a porta — e seu filho desapareceu. Em meio ao desespero, ela mergulha em uma teia de segredos, mentiras e traições que envolvem amizades, casamentos e relações parentais. À medida que a investigação avança, Marissa descobre que o perigo pode estar mais próximo do que imagina.

A trama é baseada no livro homônimo de Andrea Mara e se desenrola como um thriller psicológico ambientado nos subúrbios de Dublin, explorando as tensões sociais e familiares em um cenário de aparente perfeição.",27.5217,/o8vZKZlc8H4OcgpbJuqP0iK4B2.jpg,,,,8.6,36.0,Série (Trending),['GB'],All Her Fault,2025-11-07,All Her Fault,tv,,,
False,/iHSwvRVsRyxpX7FE7GbviaDvgGZ.jpg,"[10765, 9648, 35]",119051,en,,"Wandinha luta com sua natureza dupla - metade bruxa, metade mortal - enquanto se levanta contra as forças do mal que a ameaçam, sua família e o mundo humano.

para mais assista no site gratuitamente "" www.cineveo.lat """,71.1496,/vz2oBcS23lZ35LmDC7mQqThrg8v.jpg,,,,8.372,10067.0,Série (Trending),['US'],Wednesday,2022-11-23,Wandinha,tv,,,
False,/zHdQ6yaqDf3OQO5uhr0auAgwK6O.jpg,[18],107365,en,,"Situado na América moderna, a série oferece uma nova e dramática visão da jornada de mudança de vida de Will, das ruas do oeste da Filadélfia às mansões fechadas de Bel-Air. Deixando para trás a única casa que ele já conheceu por uma segunda chance em um lugar desconhecido, Will vê sua vida virar de cabeça para baixo ao encontrar novos desafios e preconceitos em um mundo de riqueza e aspiração.",17.6206,/hs0rFhTE6pNnKGgea9oevl7lP2R.jpg,,,,7.766,261.0,Série (Trending),['US'],Bel-Air,2022-02-13,Bel-Air,tv,,,
False,/ltIxMsVJD9iiD5V4SBp4kv3KhVb.jpg,"[18, 53]",1033148,en,Die My Love,"Grace e Jackson se mudaram para uma velha casa no campo. Ela segue o sonho de se tornar escritora, e o casal logo dá as boas-vindas a um bebê. Mas com a ausência frequente de Jackson e as pressões da vida doméstica, Grace começa a desmoronar, deixando um rastro de destruição por onde passa.",15.1768,/fROIhakCWyWX6Jb6Y4fF5fUoXM6.jpg,2025-10-06,"Morra, Amor",False,6.8,48.0,Filme (Trending),,,,,movie,,,
False,/tuCU2yVRM2iZxFkpqlPUyvd6tSu.jpg,"[16, 35, 18, 10765]",94954,en,,"Charlie Morningstar, a Princesa do Inferno, tem dificuldades para convencer anjos e demônios de que toda alma pode ser redimida. Cante e xingue junto nessa comédia animada e musical para maiores sobre segundas chances.",123.4091,/hdOeeEVqhvKR5sh8gDAp4WwSiHQ.jpg,,,,8.655,1433.0,Série (Trending),['US'],Hazbin Hotel,2024-01-18,Hotel Hazbin,tv,,,
False,/t2NdxB5kIscjsmK4ZKTWBf7XpY4.jpg,[99],1563925,en,Chris Hemsworth: A Road Trip to Remember,"Chris Hemsworth ajuda seu pai, Craig, diagnosticado com Alzheimer, levando-o em uma viagem de carro repleta de memórias pela Austrália, explorando como os laços sociais e a conexão podem proteger a saúde do cérebro e combater a demência.",4.8132,/p1OCxPiyzA02BK6HGsPE19qTQl7.jpg,2025-11-23,Chris Hemsworth: Uma Viagem para Recordar,False,7.3,3.0,Filme (Trending),,,,,movie,,,
False,/tsvFcFJYHXhkOivPUNQxHn1CjIK.jpg,"[18, 80, 9648]",252000,en,,"Quando uma criança desaparece após a explosão de uma casa, uma vizinha preocupada se alia a uma investigadora particular para encontrá-la. Segredos são descobertos e uma conspiração militar é revelada nos subúrbios tranquilos de South Oxford.",17.6724,/s3vkC7S2uPQdgLhz6gS8pEuGg3r.jpg,,,,6.2,23.0,Série (Trending),['GB'],Down Cemetery Road,2025-10-29,Mistério em Cemetery Road,tv,,,
False,/kClgQbZEbXsFP4SRzFO9x5IE0Rl.jpg,"[53, 35, 18]",467905,en,How to Make a Killing,,13.2858,/8qND09uNWQmmRyseImURkQGHfYG.jpg,2026-02-20,How to Make a Killing,False,0.0,0.0,Filme (Trending),,,,,movie,,,
False,/3UviYOlhn8EgXMBuiT6MnUuo1w9.jpg,"[16, 35]",2190,en,,"Série animada que satiriza com muito humor negro a sociedade estadounidense ao apresentar situações bizarras e surreais protagonizadas por Stan, Kyle, Eric e Kenny, as crianças mais travessas de South Park.",49.6829,/ojwZ7dO7CUVUjbUDW81XaBjqy6h.jpg,,,,8.3,4743.0,Série (Trending),['US'],South Park,1997-08-13,South Park,tv,,,
False,/ucDMmWAYOiBhd6cZCDWVK9DIIQ4.jpg,"[16, 10751, 35]",1297842,en,GOAT,"UM CABRA BOM DE BOLA, uma animação original ambientada em um mundo habitado apenas por animais. A história acompanha Will, uma pequena cabra com grandes sonhos, que recebe uma oportunidade única na vida de se juntar aos profissionais e jogar roarball – um esporte de alta intensidade, misto e de contato total, dominado pelos animais mais rápidos e ferozes do mundo. Os novos companheiros de equipe de Will não ficam muito empolgados em ter uma pequena cabra no elenco, mas Will está determinado a revolucionar o esporte e provar de uma vez por todas que ""os pequenos também mandam bem no jogo!""",7.8206,/bEd8c3FrcNEjDgsniTfrtvYPDh7.jpg,2026-02-11,Um Cabra Bom De Bola,False,0.0,0.0,Filme (Trending),,,,,movie,,,
False,/24dfUaRecZGGQM9xMapaBaEQxYl.jpg,[99],298194,zh,,,1.3255,/7WfSwKlZJQmOqJIUBhRKbelqOXR.jpg,,,,0.0,0.0,Série (Trending),['CN'],食贫道-充电系列,2023-11-30,食贫道-充电系列,tv,,,
False,/41043LV7mfluH8iXEUPVseCDAv5.jpg,"[80, 53, 35]",1245993,en,Caught Stealing,"Hank Thompson era um fenômeno do beisebol no colégio, mas agora não pode mais jogar. Mesmo assim, o resto da sua vida vai bem. Ele tem uma namorada incrível, que trabalha como barman em um bar em Nova York e seu time favorito está fazendo uma improvável corrida rumo ao título. Quando seu vizinho, Russ, pede que ele cuide de seu gato por alguns dias, Hank de repente se vê no meio de uma turma nada convencional de gângsteres ameaçadores. Todos querem algo dele — o problema é que ele não faz ideia do quê. Enquanto tenta escapar do cerco que se fecha cada vez mais, Hank vai precisar usar toda a sua esperteza para sobreviver tempo suficiente e descobrir o motivo...",12.6404,/l1ezVQbjxqnoTPMOLLKQmdTNen1.jpg,2025-08-26,Ladrões,False,6.905,539.0,Filme (Trending),,,,,movie,,,
False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,"[28, 53, 80]",541671,en,Ballerina,"Bailarina  se passa durante os eventos de ‘John Wick 3: Parabellum‘ e acompanha Eve Macarro, que está começando seu treinamento nas tradições da organização Ruska Roma para se tornar uma assassina que buscará vingança contra aqueles que destruíram sua família.",31.9941,/by5hjYJp3OJ8GW118kPeURp1rFo.jpg,2025-06-04,Bailarina: Do Universo de John Wick,False,7.313,1989.0,Filme (Trending),,,,,movie,,,
False,/6EObfIe4akZGvCLXwXLJw3kPitQ.jpg,"[35, 80]",245312,en,,Um professor aposentado e com o dom de improvisar ganha uma nova chance na vida ao ser contratado por uma detetive particular para ajudar na investigação de um caso.,40.3178,/exFenxQqLFgH0sGrlFN44qvOKq7.jpg,,,,7.5,154.0,Série (Trending),['US'],A Man on the Inside,2024-11-21,Um Espião Infiltrado,tv,,,
False,/5kX8NTtYE67eT5VE4dXspW1wtzi.jpg,[18],262997,zh,,,16.5934,/bubNWLmQlkv8KxRxHgbFaRo4cEN.jpg,,,,8.0,2.0,Série (Trending),['CN'],他为什么依然单身,2025-11-16,他为什么依然单身,tv,,,
